#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-11-27;Slovaquie;2649520;20729;0;0.78;0.00;99.22
2022-11-27;Soudan;63637;4990;0;7.84;0.00;92.16
2022-11-27;Serbie;2421591;17371;0;0.72;0.00;99.28
2022-11-27;Portugal;5542265;25450;0;0.46;0.00;99.54
2022-11-27;Pakistan;1575124;30630;0;1.94;0.00;98.06
2022-11-27;Oman;399027;4628;0;1.16;0.00;98.84
2022-11-27;Pays-Bas;8650785;23566;0;0.27;0.00;99.73
2022-11-27;Namibie;169946;4080;0;2.40;0.00;97.60
2022-11-27;Maurice;271867;1034;0;0.38;0.00;99.62
2022-11-27;Macao;797;6;0;0.75;0.00;99.25
2022-11-27;Madagascar;67054;1411;0;2.10;0.00;97.90
2022-11-27;Libye;507078;6437;0;1.27;0.00;98.73
2022-11-27;Sri Lanka;671642;16800;0;2.50;0.00;97.50
2022-11-27;Kiribati;3430;13;0;0.38;0.00;99.62
2022-11-27;Jamaïque;152517;3399;0;2.23;0.00;97.77
2022-11-27;Hongrie;2162093;48245;0;2.23;0.00;97.77
2022-11-27;Guyana;71573;1285;0;1.80;0.00;98.20
2022-11-27;Guinée Équatoriale;17182;183;0;1.07;0.00;98.93
2022-11-27;Ghana;171009;1461;0;0.85;0.00;99.15
2022-11-27;Gabon;48972;306;0;0.62;0.00;99.38
2022-11-27;Finlande;1394254;7265;0;0.52;0.00;99.48
2022-11-27;Estonie;608796;2781;0;0.46;0.00;99.54
2022-11-27;Djibouti;15690;189;0;1.20;0.00;98.80
2022-11-27;Cap-vert;62969;412;0;0.65;0.00;99.35
2022-11-27;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-11-27;République Centrafricaine;15311;113;0;0.74;0.00;99.26
2022-11-27;Botswana;326344;2790;0;0.85;0.00;99.15
2022-11-27;Brunéi Darussalam;253406;225;0;0.09;0.00;99.91
2022-11-27;Bulgarie;1286584;38027;0;2.96;0.00;97.04
2022-11-27;Azerbaïdjan;824232;9976;0;1.21;0.00;98.79
2022-11-27;Argentine;9727247;130025;0;1.34;0.00;98.66
2022-11-27;Yémen;11945;2159;0;18.07;0.00;81.93
2022-11-27;Uruguay;992887;7530;0;0.76;0.00;99.24
2022-11-27;Taïwan;8267720;14235;0;0.17;0.00;99.83
2022-11-27;Sao Tomé-et-Principe;6278;77;0;1.23;0.00;98.77
2022-11-27;Sierra Leone;7758;126;0;1.62;0.00;98.38
2022-11-27;Suède;2626686;21034;0;0.80;0.00;99.20
2022-11-27;Russie;21268561;383943;0;1.81;0.00;98.19
2022-11-27;Palaos;5684;7;0;0.12;0.00;99.88
2022-11-27;Pologne;6351315;118306;0;1.86;0.00;98.14
2022-11-27;Panama;995726;8519;0;0.86;0.00;99.14
2022-11-27;Norvège;1468473;4384;0;0.30;0.00;99.70
2022-11-27;Maldives;185584;311;0;0.17;0.00;99.83
2022-11-27;Nouvelle-Calédonie;75258;314;0;0.42;0.00;99.58
2022-11-27;Îles Marshall;15541;17;0;0.11;0.00;99.89
2022-11-27;Maroc;1268396;16284;0;1.28;0.00;98.72
2022-11-27;Libéria;8014;294;0;3.67;0.00;96.33
2022-11-27;Kazakhstan;1485635;19053;0;1.28;0.00;98.72
2022-11-27;Comores;8941;161;0;1.80;0.00;98.20
2022-11-27;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-11-27;Iraq;2463021;25363;0;1.03;0.00;98.97
2022-11-27;Indonésie;6650244;159676;0;2.40;0.00;97.60
2022-11-27;Hong-Kong;2094095;10692;0;0.51;0.00;99.49
2022-11-27;Grèce;5360506;34178;0;0.64;0.00;99.36
2022-11-27;Gibraltar;20184;110;0;0.54;0.00;99.46
2022-11-27;Royaume-Uni;24204579;212523;0;0.88;0.00;99.12
2022-11-27;Fidji;68375;878;0;1.28;0.00;98.72
2022-11-27;Égypte;515645;24798;0;4.81;0.00;95.19
2022-11-27;Danemark;3361643;7534;0;0.22;0.00;99.78
2022-11-27;Chine;1485399;5232;0;0.35;0.00;99.65
2022-11-27;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-11-27;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-11-27;Bolivie;1110701;22246;0;2.00;0.00;98.00
2022-11-27;Bahreïn;695914;1536;0;0.22;0.00;99.78
2022-11-27;Bosnie-Herzégovine;400466;16200;0;4.05;0.00;95.95
2022-11-27;Albanie;333330;3594;0;1.08;0.00;98.92
2022-11-26;Albanie;333322;3594;0;1.08;0.00;98.92
2022-11-26;Bosnie-Herzégovine;400466;16200;0;4.05;0.00;95.95
2022-11-26;Bahreïn;695766;1536;0;0.22;0.00;99.78
2022-11-26;Bolivie;1110608;22245;0;2.00;0.00;98.00
2022-11-26;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-11-26;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-11-26;Chine;1446896;5232;0;0.36;0.00;99.64
2022-11-26;Danemark;3361643;7534;0;0.22;0.00;99.78
2022-11-26;Égypte;515645;24798;0;4.81;0.00;95.19
2022-11-26;Fidji;68375;878;0;1.28;0.00;98.72
2022-11-26;Royaume-Uni;24204579;212523;0;0.88;0.00;99.12
2022-11-26;Gibraltar;20184;110;0;0.54;0.00;99.46
2022-11-26;Grèce;5360506;34178;0;0.64;0.00;99.36
2022-11-26;Hong-Kong;2086062;10672;0;0.51;0.00;99.49
2022-11-26;Indonésie;6646093;159641;0;2.40;0.00;97.60
2022-11-26;Iraq;2463021;25363;0;1.03;0.00;98.97
2022-11-26;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-11-26;Comores;8941;161;0;1.80;0.00;98.20
2022-11-26;Kazakhstan;1485635;19053;0;1.28;0.00;98.72
2022-11-26;Libéria;8014;294;0;3.67;0.00;96.33
2022-11-26;Maroc;1268295;16284;0;1.28;0.00;98.72
2022-11-26;Îles Marshall;15541;17;0;0.11;0.00;99.89
2022-11-26;Nouvelle-Calédonie;75258;314;0;0.42;0.00;99.58
2022-11-26;Maldives;185584;311;0;0.17;0.00;99.83
2022-11-26;Norvège;1468419;4384;0;0.30;0.00;99.70
2022-11-26;Panama;995726;8519;0;0.86;0.00;99.14
2022-11-26;Pologne;6351237;118306;0;1.86;0.00;98.14
2022-11-26;Palaos;5684;7;0;0.12;0.00;99.88
2022-11-26;Russie;21262695;383892;0;1.81;0.00;98.19
2022-11-26;Suède;2626686;21034;0;0.80;0.00;99.20
2022-11-26;Sierra Leone;7758;126;0;1.62;0.00;98.38
2022-11-26;Sao Tomé-et-Principe;6278;77;0;1.23;0.00;98.77
2022-11-26;Taïwan;8254423;14210;0;0.17;0.00;99.83
2022-11-26;Uruguay;992887;7530;0;0.76;0.00;99.24
2022-11-26;Yémen;11945;2159;0;18.07;0.00;81.93
2022-11-26;Argentine;9723924;130017;0;1.34;0.00;98.66
2022-11-26;Azerbaïdjan;824193;9976;0;1.21;0.00;98.79
2022-11-26;Bulgarie;1286538;38027;0;2.96;0.00;97.04
2022-11-26;Brunéi Darussalam;253406;225;0;0.09;0.00;99.91
2022-11-26;Botswana;326344;2790;0;0.85;0.00;99.15
2022-11-26;République Centrafricaine;15311;113;0;0.74;0.00;99.26
2022-11-26;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-11-26;Cap-vert;62948;412;0;0.65;0.00;99.35
2022-11-26;Djibouti;15690;189;0;1.20;0.00;98.80
2022-11-26;Estonie;608796;2781;0;0.46;0.00;99.54
2022-11-26;Finlande;1394254;7265;0;0.52;0.00;99.48
2022-11-26;Gabon;48972;306;0;0.62;0.00;99.38
2022-11-26;Ghana;171009;1461;0;0.85;0.00;99.15
2022-11-26;Guinée Équatoriale;17182;183;0;1.07;0.00;98.93
2022-11-26;Guyana;71573;1285;0;1.80;0.00;98.20
2022-11-26;Hongrie;2162093;48245;0;2.23;0.00;97.77
2022-11-26;Jamaïque;152517;3399;0;2.23;0.00;97.77
2022-11-26;Kiribati;3430;13;0;0.38;0.00;99.62
2022-11-26;Sri Lanka;671638;16800;0;2.50;0.00;97.50
2022-11-26;Libye;507078;6437;0;1.27;0.00;98.73
2022-11-26;Madagascar;67054;1411;0;2.10;0.00;97.90
2022-11-26;Macao;797;6;0;0.75;0.00;99.25
2022-11-26;Maurice;271867;1034;0;0.38;0.00;99.62
2022-11-26;Namibie;169946;4080;0;2.40;0.00;97.60
2022-11-26;Pays-Bas;8650785;23566;0;0.27;0.00;99.73
2022-11-26;Oman;399027;4628;0;1.16;0.00;98.84
2022-11-26;Pakistan;1574965;30630;0;1.94;0.00;98.06
2022-11-26;Portugal;5542265;25450;0;0.46;0.00;99.54
2022-11-26;Serbie;2421274;17365;0;0.72;0.00;99.28
2022-11-26;Soudan;63637;4990;0;7.84;0.00;92.16
2022-11-26;Slovaquie;2649432;20727;0;0.78;0.00;99.22
2022-11-26;Soudan du sud;18348;138;0;0.75;0.00;99.25
2022-11-26;Tchad;7641;194;0;2.54;0.00;97.46
2022-11-26;Timor-Leste;23337;138;0;0.59;0.00;99.41
2022-11-26;Tuvalu;2828;0;0;0.00;0.00;100.00
2022-11-26;États-Unis;98569058;1079296;0;1.09;0.00;98.91
2022-11-26;Kosovo;272206;3202;0;1.18;0.00;98.82
2022-11-26;Autres;721;15;0;2.08;0.00;97.92
2022-11-26;Antigua-et-Barbuda;9106;146;0;1.60;0.00;98.40
2022-11-26;Antarctique;11;0;0;0.00;0.00;100.00
2022-11-26;Burkina Faso;21631;387;0;1.79;0.00;98.21
2022-11-26;Rép. Dém. du Congo;93837;1452;0;1.55;0.00;98.45
2022-11-26;Chili;4905535;62357;0;1.27;0.00;98.73
2022-11-26;Cuba;1111368;8530;0;0.77;0.00;99.23
2022-11-26;Allemagne;36373164;157495;0;0.43;0.00;99.57
2022-11-26;Équateur;1009958;35940;0;3.56;0.00;96.44
2022-11-26;Éthiopie;494462;7572;0;1.53;0.00;98.47
2022-11-26;France;36583887;155097;0;0.42;0.00;99.58
2022-11-26;Guadeloupe;197105;993;0;0.50;0.00;99.50
2022-11-26;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-11-26;Haïti;33846;860;0;2.54;0.00;97.46
2022-11-26;Inde;44672787;530612;0;1.19;0.00;98.81
2022-11-26;Cambodge;138059;3056;0;2.21;0.00;97.79
2022-11-26;Koweït;662672;2570;0;0.39;0.00;99.61
2022-11-26;Liechtenstein;20874;87;0;0.42;0.00;99.58
2022-11-26;Lettonie;962085;6087;0;0.63;0.00;99.37
2022-11-26;Saint Martin;12034;63;0;0.52;0.00;99.48
2022-11-26;Mongolie;991824;2134;0;0.22;0.00;99.78
2022-11-26;Malte;115765;809;0;0.70;0.00;99.30
2022-11-26;Mozambique;230590;2224;0;0.96;0.00;99.04
2022-11-26;Nicaragua;15232;245;0;1.61;0.00;98.39
2022-11-26;Nouvelle-Zélande;1924567;2183;0;0.11;0.00;99.89
2022-11-26;Philippines;4032326;64571;0;1.60;0.00;98.40
2022-11-26;Palestine;703036;5708;0;0.81;0.00;99.19
2022-11-26;Roumanie;3294447;67253;0;2.04;0.00;97.96
2022-11-26;Seychelles;49862;171;0;0.34;0.00;99.66
2022-11-26;Suriname;81228;1392;0;1.71;0.00;98.29
2022-11-26;Trinité-et-Tobago;185237;4266;0;2.30;0.00;97.70
2022-11-26;Venezuela;547301;5828;0;1.06;0.00;98.94
2022-11-26;Samoa;15967;29;0;0.18;0.00;99.82
2022-11-26;Zimbabwe;257893;5606;0;2.17;0.00;97.83
2022-11-26;Afghanistan;205612;7833;0;3.81;0.00;96.19
2022-11-26;Angola;104491;1923;0;1.84;0.00;98.16
2022-11-26;Belgique;4633112;33042;0;0.71;0.00;99.29
2022-11-26;Saint Barthélemy;5336;6;0;0.11;0.00;99.89
2022-11-26;Bhoutan;62488;21;0;0.03;0.00;99.97
2022-11-26;République Tchèque;4533602;41797;0;0.92;0.00;99.08
2022-11-26;Algérie;271061;6881;0;2.54;0.00;97.46
2022-11-26;Espagne;13595504;115901;0;0.85;0.00;99.15
2022-11-26;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-11-26;Guyane Française;95451;411;0;0.43;0.00;99.57
2022-11-26;Guinée;38153;464;0;1.22;0.00;98.78
2022-11-26;Croatie;1252886;17292;0;1.38;0.00;98.62
2022-11-26;Italie;24260660;181098;0;0.75;0.00;99.25
2022-11-26;Kirghizistan;206511;2991;0;1.45;0.00;98.55
2022-11-26;Corée du Sud;26937516;30369;0;0.11;0.00;99.89
2022-11-26;Sainte-Lucie;29692;408;0;1.37;0.00;98.63
2022-11-26;Luxembourg;306139;1158;0;0.38;0.00;99.62
2022-11-26;Montenegro;283628;2789;0;0.98;0.00;99.02
2022-11-26;Birmanie;633157;19488;0;3.08;0.00;96.92
2022-11-26;Malaisie;4984272;36648;0;0.74;0.00;99.26
2022-11-26;Nigéria;266283;3155;0;1.18;0.00;98.82
2022-11-26;Papouasie-Nouvelle-Guinée;45819;668;0;1.46;0.00;98.54
2022-11-26;Réunion;479430;902;0;0.19;0.00;99.81
2022-11-26;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-11-26;Slovénie;1253991;6928;0;0.55;0.00;99.45
2022-11-26;Somalie;27286;1361;0;4.99;0.00;95.01
2022-11-26;Eswatini;73770;1422;0;1.93;0.00;98.07
2022-11-26;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-11-26;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-11-26;Ouganda;169663;3630;0;2.14;0.00;97.86
2022-11-26;St-Vincent / Grenadines;9462;116;0;1.23;0.00;98.77
2022-11-26;Zambie;333721;4019;0;1.20;0.00;98.80
2022-11-26;Australie;10646596;16100;0;0.15;0.00;99.85
2022-11-26;Émirats Arabes Unis;1043798;2348;0;0.22;0.00;99.78
2022-11-26;Bangladesh;2036511;29431;0;1.45;0.00;98.55
2022-11-26;Bénin;27922;163;0;0.58;0.00;99.42
2022-11-26;Bahamas;37476;833;0;2.22;0.00;97.78
2022-11-26;Canada;4428546;47862;0;1.08;0.00;98.92
2022-11-26;Côte d'Ivoire;87885;830;0;0.94;0.00;99.06
2022-11-26;Costa Rica;1143597;9031;0;0.79;0.00;99.21
2022-11-26;Chypre;614237;1226;0;0.20;0.00;99.80
2022-11-26;République Dominicaine;649150;4384;0;0.68;0.00;99.32
2022-11-26;Érythrée;10189;103;0;1.01;0.00;98.99
2022-11-26;Géorgie;1805698;16912;0;0.94;0.00;99.06
2022-11-26;Gambie;12586;372;0;2.96;0.00;97.04
2022-11-26;Guatemala;1153644;19946;0;1.73;0.00;98.27
2022-11-26;Honduras;457676;11043;0;2.41;0.00;97.59
2022-11-26;Israël;4715087;11828;0;0.25;0.00;99.75
2022-11-26;Islande;206803;219;0;0.11;0.00;99.89
2022-11-26;Kenya;341460;5684;0;1.66;0.00;98.34
2022-11-26;Liban;1220385;10734;0;0.88;0.00;99.12
2022-11-26;Lituanie;1274830;9429;0;0.74;0.00;99.26
2022-11-26;Moldavie;594754;11913;0;2.00;0.00;98.00
2022-11-26;Mali;32757;742;0;2.27;0.00;97.73
2022-11-26;Mauritanie;63419;997;0;1.57;0.00;98.43
2022-11-26;Mexique;7125176;330495;0;4.64;0.00;95.36
2022-11-26;Nauru;4621;1;0;0.02;0.00;99.98
2022-11-26;Polynésie Française;76827;649;0;0.84;0.00;99.16
2022-11-26;Qatar;477420;685;0;0.14;0.00;99.86
2022-11-26;Arabie Saoudite;825402;9457;0;1.15;0.00;98.85
2022-11-26;Sénégal;88859;1968;0;2.21;0.00;97.79
2022-11-26;Syrie;57393;3163;0;5.51;0.00;94.49
2022-11-26;Thaïlande;4702330;33106;0;0.70;0.00;99.30
2022-11-26;Tonga;16182;12;0;0.07;0.00;99.93
2022-11-26;Ukraine;5642444;118402;0;2.10;0.00;97.90
2022-11-26;Vatican;29;0;0;0.00;0.00;100.00
2022-11-26;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-11-26;Afrique du Sud;4040289;102428;0;2.54;0.00;97.46
2022-11-26;Andorre;46824;156;0;0.33;0.00;99.67
2022-11-26;Arménie;445631;8709;0;1.95;0.00;98.05
2022-11-26;Autriche;5544112;21187;0;0.38;0.00;99.62
2022-11-26;Barbade;103955;564;0;0.54;0.00;99.46
2022-11-26;Burundi;50778;38;0;0.07;0.00;99.93
2022-11-26;Brésil;35149503;689442;0;1.96;0.00;98.04
2022-11-26;Belize;69012;688;0;1.00;0.00;99.00
2022-11-26;Suisse;4318881;14116;0;0.33;0.00;99.67
2022-11-26;Colombie;6312657;141881;0;2.25;0.00;97.75
2022-11-26;Dominique;15760;74;0;0.47;0.00;99.53
2022-11-26;Grenade;19616;237;0;1.21;0.00;98.79
2022-11-26;Irlande;1678827;8170;0;0.49;0.00;99.51
2022-11-26;Iran;7559526;144633;0;1.91;0.00;98.09
2022-11-26;Japon;24394223;49044;0;0.20;0.00;99.80
2022-11-26;Saint-Kitts-et-Nevis;6556;46;0;0.70;0.00;99.30
2022-11-26;Laos;216611;758;0;0.35;0.00;99.65
2022-11-26;Lesotho;34490;706;0;2.05;0.00;97.95
2022-11-26;Monaco;15339;65;0;0.42;0.00;99.58
2022-11-26;Macédoine;344710;9568;0;2.78;0.00;97.22
2022-11-26;Martinique;223877;1057;0;0.47;0.00;99.53
2022-11-26;Malawi;88073;2685;0;3.05;0.00;96.95
2022-11-26;Niger;9430;314;0;3.33;0.00;96.67
2022-11-26;Népal;1000875;12019;0;1.20;0.00;98.80
2022-11-26;Pérou;4217068;217353;0;5.15;0.00;94.85
2022-11-26;Paraguay;718164;19621;0;2.73;0.00;97.27
2022-11-26;Rwanda;132681;1467;0;1.11;0.00;98.89
2022-11-26;Singapour;2162963;1702;0;0.08;0.00;99.92
2022-11-26;Saint-Marin;22091;119;0;0.54;0.00;99.46
2022-11-26;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-11-26;Togo;39326;290;0;0.74;0.00;99.26
2022-11-26;Tunisie;1146991;29268;0;2.55;0.00;97.45
2022-11-26;Tanzanie;40471;845;0;2.09;0.00;97.91
2022-11-26;Ouzbékistan;245858;1637;0;0.67;0.00;99.33
2022-11-26;Viet Nam;11514174;43170;0;0.37;0.00;99.63
2022-11-26;Mayotte;40612;187;0;0.46;0.00;99.54
2022-11-25;Mayotte;40612;187;0;0.46;0.00;99.54
2022-11-25;Viet Nam;11513747;43170;0;0.37;0.00;99.63
2022-11-25;Ouzbékistan;245858;1637;0;0.67;0.00;99.33
2022-11-25;Tanzanie;40471;845;0;2.09;0.00;97.91
2022-11-25;Tunisie;1146991;29268;0;2.55;0.00;97.45
2022-11-25;Togo;39326;290;0;0.74;0.00;99.26
2022-11-25;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-11-25;Saint-Marin;22091;119;0;0.54;0.00;99.46
2022-11-25;Singapour;2161673;1702;0;0.08;0.00;99.92
2022-11-25;Rwanda;132681;1467;0;1.11;0.00;98.89
2022-11-25;Paraguay;718164;19621;0;2.73;0.00;97.27
2022-11-25;Pérou;4217068;217339;0;5.15;0.00;94.85
2022-11-25;Népal;1000875;12019;0;1.20;0.00;98.80
2022-11-25;Niger;9430;314;0;3.33;0.00;96.67
2022-11-25;Malawi;88073;2685;0;3.05;0.00;96.95
2022-11-25;Martinique;223877;1057;0;0.47;0.00;99.53
2022-11-25;Macédoine;344710;9568;0;2.78;0.00;97.22
2022-11-25;Monaco;15285;65;0;0.43;0.00;99.57
2022-11-25;Lesotho;34490;706;0;2.05;0.00;97.95
2022-11-25;Laos;216592;758;0;0.35;0.00;99.65
2022-11-25;Saint-Kitts-et-Nevis;6556;46;0;0.70;0.00;99.30
2022-11-25;Japon;24268896;48880;0;0.20;0.00;99.80
2022-11-25;Iran;7559492;144633;0;1.91;0.00;98.09
2022-11-25;Irlande;1678827;8170;0;0.49;0.00;99.51
2022-11-25;Grenade;19616;237;0;1.21;0.00;98.79
2022-11-25;Dominique;15760;74;0;0.47;0.00;99.53
2022-11-25;Colombie;6312657;141881;0;2.25;0.00;97.75
2022-11-25;Suisse;4318881;14116;0;0.33;0.00;99.67
2022-11-25;Belize;69012;688;0;1.00;0.00;99.00
2022-11-25;Brésil;35149503;689442;0;1.96;0.00;98.04
2022-11-25;Burundi;50778;38;0;0.07;0.00;99.93
2022-11-25;Barbade;103955;564;0;0.54;0.00;99.46
2022-11-25;Autriche;5539629;21179;0;0.38;0.00;99.62
2022-11-25;Arménie;445631;8709;0;1.95;0.00;98.05
2022-11-25;Andorre;46824;156;0;0.33;0.00;99.67
2022-11-25;Afrique du Sud;4040289;102428;0;2.54;0.00;97.46
2022-11-25;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-11-25;Vatican;29;0;0;0.00;0.00;100.00
2022-11-25;Ukraine;5642382;118400;0;2.10;0.00;97.90
2022-11-25;Tonga;16182;12;0;0.07;0.00;99.93
2022-11-25;Thaïlande;4702330;33106;0;0.70;0.00;99.30
2022-11-25;Syrie;57393;3163;0;5.51;0.00;94.49
2022-11-25;Sénégal;88859;1968;0;2.21;0.00;97.79
2022-11-25;Arabie Saoudite;825372;9456;0;1.15;0.00;98.85
2022-11-25;Qatar;477206;685;0;0.14;0.00;99.86
2022-11-25;Polynésie Française;76827;649;0;0.84;0.00;99.16
2022-11-25;Nauru;4621;1;0;0.02;0.00;99.98
2022-11-25;Mexique;7125176;330495;0;4.64;0.00;95.36
2022-11-25;Mauritanie;63419;997;0;1.57;0.00;98.43
2022-11-25;Mali;32757;742;0;2.27;0.00;97.73
2022-11-25;Moldavie;594754;11913;0;2.00;0.00;98.00
2022-11-25;Lituanie;1274499;9429;0;0.74;0.00;99.26
2022-11-25;Liban;1220329;10733;0;0.88;0.00;99.12
2022-11-25;Kenya;341361;5684;0;1.67;0.00;98.33
2022-11-25;Islande;206803;219;0;0.11;0.00;99.89
2022-11-25;Israël;4713846;11828;0;0.25;0.00;99.75
2022-11-25;Honduras;457676;11043;0;2.41;0.00;97.59
2022-11-25;Guatemala;1152798;19944;0;1.73;0.00;98.27
2022-11-25;Gambie;12586;372;0;2.96;0.00;97.04
2022-11-25;Géorgie;1805698;16912;0;0.94;0.00;99.06
2022-11-25;Érythrée;10189;103;0;1.01;0.00;98.99
2022-11-25;République Dominicaine;649150;4384;0;0.68;0.00;99.32
2022-11-25;Chypre;614237;1226;0;0.20;0.00;99.80
2022-11-25;Costa Rica;1143597;9031;0;0.79;0.00;99.21
2022-11-25;Côte d'Ivoire;87883;830;0;0.94;0.00;99.06
2022-11-25;Canada;4428546;47862;0;1.08;0.00;98.92
2022-11-25;Bahamas;37471;833;0;2.22;0.00;97.78
2022-11-25;Bénin;27922;163;0;0.58;0.00;99.42
2022-11-25;Bangladesh;2036488;29431;0;1.45;0.00;98.55
2022-11-25;Émirats Arabes Unis;1043603;2348;0;0.22;0.00;99.78
2022-11-25;Australie;10643169;16100;0;0.15;0.00;99.85
2022-11-25;Zambie;333721;4019;0;1.20;0.00;98.80
2022-11-25;St-Vincent / Grenadines;9462;116;0;1.23;0.00;98.77
2022-11-25;Ouganda;169663;3630;0;2.14;0.00;97.86
2022-11-25;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-11-25;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-11-25;Eswatini;73770;1422;0;1.93;0.00;98.07
2022-11-25;Somalie;27286;1361;0;4.99;0.00;95.01
2022-11-25;Slovénie;1252901;6928;0;0.55;0.00;99.45
2022-11-25;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-11-25;Réunion;479430;902;0;0.19;0.00;99.81
2022-11-25;Papouasie-Nouvelle-Guinée;45819;668;0;1.46;0.00;98.54
2022-11-25;Nigéria;266283;3155;0;1.18;0.00;98.82
2022-11-25;Malaisie;4981374;36644;0;0.74;0.00;99.26
2022-11-25;Birmanie;633137;19488;0;3.08;0.00;96.92
2022-11-25;Montenegro;283607;2789;0;0.98;0.00;99.02
2022-11-25;Luxembourg;306139;1158;0;0.38;0.00;99.62
2022-11-25;Sainte-Lucie;29692;408;0;1.37;0.00;98.63
2022-11-25;Corée du Sud;26890488;30330;0;0.11;0.00;99.89
2022-11-25;Kirghizistan;206511;2991;0;1.45;0.00;98.55
2022-11-25;Italie;24260660;181098;0;0.75;0.00;99.25
2022-11-25;Croatie;1252608;17288;0;1.38;0.00;98.62
2022-11-25;Guinée;38153;464;0;1.22;0.00;98.78
2022-11-25;Guyane Française;95451;411;0;0.43;0.00;99.57
2022-11-25;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-11-25;Espagne;13595504;115901;0;0.85;0.00;99.15
2022-11-25;Algérie;271057;6881;0;2.54;0.00;97.46
2022-11-25;République Tchèque;4532640;41791;0;0.92;0.00;99.08
2022-11-25;Bhoutan;62488;21;0;0.03;0.00;99.97
2022-11-25;Saint Barthélemy;5336;6;0;0.11;0.00;99.89
2022-11-25;Belgique;4633112;33042;0;0.71;0.00;99.29
2022-11-25;Angola;104491;1923;0;1.84;0.00;98.16
2022-11-25;Afghanistan;205541;7833;0;3.81;0.00;96.19
2022-11-25;Zimbabwe;257893;5606;0;2.17;0.00;97.83
2022-11-25;Samoa;15967;29;0;0.18;0.00;99.82
2022-11-25;Venezuela;547112;5827;0;1.07;0.00;98.93
2022-11-25;Trinité-et-Tobago;185237;4266;0;2.30;0.00;97.70
2022-11-25;Suriname;81228;1392;0;1.71;0.00;98.29
2022-11-25;Seychelles;49862;171;0;0.34;0.00;99.66
2022-11-25;Roumanie;3294447;67253;0;2.04;0.00;97.96
2022-11-25;Palestine;703036;5708;0;0.81;0.00;99.19
2022-11-25;Philippines;4030572;64548;0;1.60;0.00;98.40
2022-11-25;Nouvelle-Zélande;1924567;2183;0;0.11;0.00;99.89
2022-11-25;Nicaragua;15232;245;0;1.61;0.00;98.39
2022-11-25;Mozambique;230590;2224;0;0.96;0.00;99.04
2022-11-25;Malte;115754;809;0;0.70;0.00;99.30
2022-11-25;Mongolie;991824;2134;0;0.22;0.00;99.78
2022-11-25;Saint Martin;12034;63;0;0.52;0.00;99.48
2022-11-25;Lettonie;962085;6087;0;0.63;0.00;99.37
2022-11-25;Liechtenstein;20874;87;0;0.42;0.00;99.58
2022-11-25;Koweït;662617;2569;0;0.39;0.00;99.61
2022-11-25;Cambodge;138055;3056;0;2.21;0.00;97.79
2022-11-25;Inde;44672442;530608;0;1.19;0.00;98.81
2022-11-25;Haïti;33846;860;0;2.54;0.00;97.46
2022-11-25;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-11-25;Guadeloupe;197105;993;0;0.50;0.00;99.50
2022-11-25;France;36583887;155097;0;0.42;0.00;99.58
2022-11-25;Éthiopie;494450;7572;0;1.53;0.00;98.47
2022-11-25;Équateur;1009958;35940;0;3.56;0.00;96.44
2022-11-25;Allemagne;36373164;157495;0;0.43;0.00;99.57
2022-11-25;Cuba;1111363;8530;0;0.77;0.00;99.23
2022-11-25;Chili;4900851;62332;0;1.27;0.00;98.73
